-0.0090801,0.63441,0.047093,24.202,1.2293,-24,10.841,4.0434,1.0698,0.95632,-0.001779,0.57979,-0.0071563,21.336,0.98766,-8,10.311,2.4612,1.6015,0.48776,2
-0.0073562,0.57841,-0.028109,35.21,0.95473,-22,16.584,4.6358,2.068,2.9654,-0.00088064,0.6823,-0.045608,33.675,0.87923,-12,16.572,1.296,2.1624,1.0435,2
-0.0065832,0.62601,-0.028876,38.928,0.95104,-22,18.518,3.9162,2.0682,2.953,-0.0006522,0.79706,-0.025971,37.436,0.93996,-6,18.446,1.2576,2.1452,1.4393,2
-0.0081506,0.82568,-0.08072,44.101,0.85526,-18,20.885,3.8022,1.9062,2.7538,-0.0036864,1.0315,-0.018835,42.037,0.97802,0,20.323,2.4956,2.0567,0.16277,2
-0.006609,0.82473,-0.058557,47.209,0.89578,-12,22.615,3.186,1.9784,0.5392,-0.00034882,1.0912,-0.059282,46.593,0.89809,-2,22.997,1.4917,2.1826,1.0781,2
-0.0067563,1.0149,0.031637,50.964,1.0931,-4,24.41,2.8533,1.9609,0.87721,-0.00014743,1.1668,-0.027394,49.251,0.95461,-4,24.323,1.0408,2.2108,1.3809,2
-0.0062732,0.94453,-0.21152,46.541,0.65199,28,22.334,2.7534,1.8443,0.62871,-0.0044332,1.2059,-0.093406,47.082,0.86898,2,22.731,2.114,1.9879,1.71,2
-0.0094839,0.98618,-0.21929,45.421,0.66233,34,21.381,3.4636,1.6973,0.97328,-0.0024897,1.0305,0.0010859,43.263,1.0118,4,21.075,1.9247,2.1648,2.9903,2
-0.0070164,0.51006,-0.035608,24.484,0.91884,4,11.282,4.6268,1.3563,1.7275,-0.0013718,0.51165,0.015423,20.807,1.0736,-18,10.107,2.3941,2.0414,2.0146,2
-0.007319,0.43791,-0.0070029,22.106,1.0355,-10,10.067,6.1095,1.0517,1.3343,-0.0010949,0.40886,0.040497,17.356,1.2331,-24,8.4342,2.2423,1.9158,0.032475,2
-0.0074053,0.55279,0.03764,20.978,1.2097,-24,9.4529,5.311,1.0639,2.5868,-0.00091066,0.49018,-0.012917,19.089,0.95573,-32,9.3153,2.4033,1.4892,0.85743,2
-0.00875,0.52135,0.014388,21.687,1.1303,-12,9.6594,5.6541,1.0021,0.52888,-0.0022569,0.43253,0.05437,15.838,1.3152,-34,7.5259,2.0885,1.444,2.6456,2
-0.0075688,0.44466,0.0046858,20.068,1.0933,-20,9.0128,5.6874,1.1183,0.033053,-0.0011306,0.4228,0.0511,15.954,1.2889,-18,7.7226,1.6558,1.5001,1.0562,2
-0.0075917,0.47173,0.0319,22.502,1.2218,-40,10.214,5.3713,1.2432,2.578,-0.0018571,0.60024,-0.03698,20,0.89498,-6,9.6361,1.7901,1.7806,2.2112,2
-0.0077067,0.49371,0.021219,24.455,1.1603,-52,11.174,5.4872,1.3264,0.42516,-0.00088649,0.53498,0.017617,23.105,1.0752,-12,11.308,3.2254,1.8238,2.9522,2
-0.0073871,0.86385,-0.039681,45.783,0.94395,-16,21.798,3.2957,2.0187,0.49451,0.00030392,1.0256,0.0062004,45.286,1.011,-6,22.421,1.4533,2.0943,0.081859,2
-0.0060693,0.76738,-0.011543,49.054,1.0016,-16,23.605,3.2149,2.0946,1.0923,-0.0013642,1.0345,0.001031,47.562,1.0073,-6,23.358,1.0912,2.1662,1.5094,2
-0.0059594,0.882,-0.086559,49.024,0.84395,32,23.598,2.8985,1.9452,0.93492,-0.0017144,1.1349,-0.0097957,47.927,0.98884,4,23.476,0.83582,2.2254,0.88013,2
-0.0076466,0.93115,-0.13631,45.484,0.76997,14,21.625,3.2007,1.9304,0.50411,-0.004149,1.148,-0.057362,47.412,0.91803,-20,22.935,1.7722,2.1282,2.0502,2
-0.0071719,0.87011,-0.16876,43.236,0.69857,26,20.581,3.1803,1.8156,0.74321,-0.0019869,1.0454,0.11693,42.22,1.2615,-2,20.581,1.3368,2.0226,0.44942,2
-0.0081627,0.77801,-0.094629,38.967,0.81711,34,18.333,4.3799,1.7861,1.1857,-0.00076889,0.88856,-0.072683,38.742,0.85173,-4,19.074,1.5741,2.0842,2.5412,2
-0.0083222,0.77539,-0.17823,37.06,0.65509,30,17.381,4.2269,1.5294,2.332,-0.0022212,0.9026,0.014704,35.138,1.0433,-10,17.073,1.391,2.0967,0.33329,2
-0.01023,0.77763,0.0025235,41.936,1.0609,-22,19.545,5.3889,2.0044,2.7026,-0.0023892,1.059,-0.013085,41.068,0.98443,-10,19.985,1.6357,1.9859,0.081911,2
-0.01002,0.94539,0.050324,45.849,1.1608,-24,21.471,3.7643,1.9155,2.0415,-0.0034939,1.1053,0.029425,45.474,1.0681,-10,22.033,1.4095,2.1036,2.4868,2
-0.0077004,0.90314,-0.016674,49.342,0.99718,-6,23.524,2.752,1.9624,0.78488,-0.0011981,1.1336,0.0046103,46.941,1.0124,-4,23.042,1.955,2.1254,2.4843,2
-0.0056119,0.78562,-0.01874,51.331,0.98105,-16,24.796,3.1032,2.0946,1.0563,-0.00086496,1.1068,0.0017722,49.085,1.0063,-4,24.161,1.1084,2.159,0.91286,2
-0.0084136,1.0581,-0.019015,48.975,0.99587,22,23.218,3.1741,1.8363,0.95932,-0.0024241,1.2046,-0.071925,47.68,0.89451,6,23.266,1.9028,2.1124,0.80623,2
-0.0091449,0.97588,-0.18345,45,0.7105,22,21.204,3.7144,1.8212,2.3121,-0.005129,1.0261,-0.025974,44.837,0.96983,-6,21.551,2.8156,2.0095,2.4654,2
-0.0082197,0.91514,-0.18852,41.396,0.68344,26,19.53,2.9776,1.6772,2.2692,-0.0034153,1.0227,-0.068058,43.072,0.88703,-4,20.888,1.6077,2.1509,2.5049,2
-0.0064642,0.60304,-0.086711,31.06,0.78197,28,14.625,3.8658,1.5591,0.53351,-0.0024586,0.65099,-0.035771,29.79,0.9095,-22,14.446,1.9336,2.1561,2.2112,2
-0.0084449,0.70307,-0.038708,29.416,0.9398,18,13.528,4.917,1.5921,3.0903,-0.0025708,0.64859,-0.014017,28.681,0.973,-4,13.873,2.4251,1.9283,2.8991,2
-0.006649,0.57626,-0.05295,26.293,0.87124,14,12.218,4.2114,1.296,0.11356,-0.0017071,0.61805,-0.0069278,24.165,0.98869,-20,11.725,2.268,1.9339,1.0268,2
-0.007469,0.54295,-0.052338,23.875,0.87111,6,10.919,5.2878,1.1886,0.66756,-0.0017298,0.5402,0.0026269,20.378,1.0228,-18,9.8458,1.8355,1.7683,1.226,2
-0.007948,0.46138,0.021432,22.759,1.1761,16,10.305,6.1231,1.0519,1.2654,-0.0018314,0.43577,0.042895,17.313,1.2392,-24,8.3168,2.4421,1.7816,3.0423,2
-0.0078969,0.43943,0.018374,21.956,1.1686,14,9.915,6.4158,1.1546,2.4491,-0.0012318,0.39956,0.054719,15.603,1.334,-28,7.5398,1.9768,1.5091,0.046628,2
-0.0087445,0.5124,0.024418,22.652,1.1781,-8,10.142,5.0341,1.1825,0.33197,-0.0032443,0.51155,0.024663,17.949,1.1297,-32,8.451,2.9536,1.3437,0.56996,2
-0.0074054,0.68179,-0.077144,33.142,0.83246,32,15.531,4.0585,1.5709,1.4807,-0.0022505,0.68705,-0.00015229,30.948,1.0127,-16,15.032,1.8292,2.0594,1.0031,2
-0.0068485,0.55403,-0.065381,29.45,0.82935,28,13.78,4.8919,1.5707,1.4151,-0.0019861,0.54662,-0.0084855,27.292,0.98362,-16,13.273,2.1192,2.1002,1.5095,2
-0.0095235,0.7208,-0.012404,30.245,1.0186,14,13.803,4.4714,1.4753,0.3639,-0.004088,0.63389,-0.013807,26.488,0.98239,-12,12.598,2.8593,1.8887,2.585,2
-0.0084162,0.66524,-0.013406,25.782,1.0104,6,11.718,5.0625,1.148,0.12525,-0.004648,0.64127,0.027712,23.167,1.1225,-22,10.858,3.7425,1.75,2.4691,2
-0.0085712,0.55837,0.0075618,24.621,1.0926,-6,11.14,5.6368,1.153,0.018856,-0.0021029,0.64078,-0.028354,21.544,0.92737,-22,10.367,2.816,1.5212,1.1813,2
-0.0093778,0.56586,-0.018898,23.442,0.9995,-6,10.459,5.0873,0.9963,0.1237,-0.0036907,0.70563,0.087139,20.264,1.3093,-28,9.4909,2.3844,1.3796,1.0369,2
-0.010445,0.60632,-0.013194,24.753,1.0257,-28,10.974,4.6087,0.96518,2.2874,-0.0010614,0.49711,0.070302,18.326,1.3411,-30,8.8934,3.6182,1.4906,0.93955,2
-0.0053764,0.8998,-0.046977,47.304,0.9226,12,22.792,2.7048,1.9806,0.96165,-0.001248,1.13,0.0061997,46.173,1.0155,0,22.651,0.99022,2.226,0.84999,2
-0.0059459,0.93247,0.012238,44.22,1.0531,24,21.16,2.5828,1.8315,2.4069,-0.0016896,1.0449,-0.022793,43.455,0.96352,-8,21.268,1.1941,2.1651,0.35579,2
-0.0058707,0.7742,-0.073557,41.007,0.85212,24,19.624,3.0266,1.7644,3.0021,-0.002001,0.9115,-0.020676,40.045,0.96407,-10,19.559,1.2742,2.1981,2.9991,2
-0.0060728,0.70965,-0.071686,37.97,0.84519,36,18.095,3.4455,1.62,0.86963,-0.0012086,0.81942,-0.011683,36.738,0.97764,-14,18.022,1.2503,2.1893,2.9819,2
-0.0060754,0.6791,-0.086934,34.896,0.80161,42,16.57,3.5859,1.5705,1.4701,-0.0012024,0.72372,-0.015507,33.751,0.96444,-16,16.554,1.5077,2.2303,3.1064,2
-0.0066801,0.64294,-0.10477,32.848,0.75105,38,15.487,3.6805,1.5708,1.4622,-0.0011037,0.68261,-0.030171,31.019,0.92129,-12,15.213,1.754,2.1081,1.9398,2
-0.0071052,0.62773,-0.10357,29.463,0.75077,22,13.746,4.0988,1.5372,1.7354,-0.0020973,0.65085,-0.055155,27.791,0.85477,-8,13.494,2.6657,2.1126,1.9954,2
-0.0091097,0.59351,0.057729,26.604,1.2935,-32,12.046,5.535,1.2074,0.59812,-0.0025564,0.54994,0.0044421,22.262,1.0354,-4,10.685,3.8762,1.786,2.6724,2
-0.0079174,0.62043,0.083811,26.008,1.3827,-20,11.877,5.0104,1.5203,0.84331,-0.0020447,0.67487,-0.056154,22.869,0.85676,6,11.035,2.4061,1.8942,0.59443,2
-0.0092153,0.61936,0.017788,29.742,1.1242,-42,13.605,5.9129,1.4444,2.8399,-0.0021623,0.65028,-0.038135,28.269,0.90115,-2,13.721,3.5635,1.9091,1.9178,2
-0.0072291,0.48155,0.024687,28.919,1.177,-16,13.466,4.8958,1.8195,0.95424,0.00014308,0.55363,-0.025112,27.697,0.91227,-8,13.733,1.3529,2.1631,1.3418,2
-0.00806,0.69858,0.02692,33.08,1.1313,-28,15.391,4.5541,1.7844,0.89527,9.328e-05,0.78513,-0.077866,32.942,0.81915,-8,16.304,2.6336,2.0669,1.7954,2
-0.0082858,0.83941,-0.097788,38.369,0.82356,-24,18.004,3.9283,1.9393,1.574,0.00074117,0.81718,0.0055815,36.043,1.0101,-10,17.903,1.6374,2.0736,2.7297,2
-0.007655,0.77397,0.087193,38.851,1.3053,-20,18.29,4.0304,1.8721,1.9443,-0.0012171,0.92758,-0.0042641,38.429,0.99606,10,18.837,2.3557,2.0365,1.9005,2
-0.0079779,0.69107,-0.10437,31.665,0.77314,6,14.727,4.7901,1.6418,0.13822,-0.0028388,0.81919,0.0084428,31.486,1.0351,-12,15.194,1.4203,2.0451,1.538,2
-0.0087542,0.69456,-0.065983,29.792,0.86952,18,13.688,4.6821,1.4566,0.042789,-0.00010394,0.71109,0.068995,28.005,1.2156,-10,13.794,2.0544,1.9059,0.11821,2
-0.0088477,0.71055,0.020255,28.066,1.1128,8,12.788,4.9284,1.3292,1.9083,0.0012562,0.68535,0.062573,24.413,1.1921,6,12.169,2.0839,1.9041,0.94074,2
-0.0080404,0.48704,-0.016821,24.283,0.99697,2,11.059,5.7883,1.1655,1.1021,-0.0011474,0.4698,0.017057,19.789,1.0859,-16,9.6351,1.8324,2.1256,1.6872,2
-0.0084295,0.46421,0.0094669,23.184,1.1202,-8,10.462,6.0219,1.0517,1.3641,-0.00080162,0.43559,0.027947,17.424,1.1456,-14,8.4998,1.6228,1.8936,0.56312,2
-0.010514,0.68229,0.11865,27.473,1.5148,-24,12.274,5.0338,1.0887,2.0626,-0.0018169,0.5868,0.020924,19.11,1.0874,0,9.1844,2.9133,1.5483,0.91407,2
-0.011486,0.68052,0.038674,26.096,1.1992,-30,11.489,5.9502,0.97006,0.079462,-0.0022256,0.61216,0.1144,20.155,1.4818,-12,9.6287,3.3015,1.3101,1.3124,2
-0.0097514,0.6097,0.027841,30.563,1.1684,-36,13.952,5.6343,1.4907,1.3633,-0.0032427,0.7905,-0.1034,26.893,0.78158,4,12.885,2.5043,1.841,2.8496,2
-0.0091203,0.72975,0.064637,30.419,1.2562,-34,13.916,4.2815,1.5337,0.49626,-0.0043104,0.72092,-0.0048093,26.29,1.0106,-12,12.449,2.088,1.8834,1.7944,2
-0.0073878,0.50312,0.0020045,29.745,1.069,-14,13.86,5.0241,1.822,1.3809,-0.00072759,0.60872,-0.032773,28.391,0.90214,-12,13.964,1.3182,2.1321,1.3401,2
-0.0066109,0.53188,-0.0081364,32.537,1.0193,-10,15.344,4.268,1.9429,0.67426,-0.00044541,0.6597,-0.027179,31.442,0.92336,-14,15.509,1.2163,2.1579,1.4451,2
-0.0079394,0.74266,-0.047871,36.628,0.9174,-22,17.187,3.5327,1.9321,1.1743,-0.0004032,0.85654,-0.050021,36.448,0.89133,-6,17.973,1.7479,2.0825,0.33523,2
-0.0062144,0.74628,-0.034622,38.073,0.94224,-14,18.111,3.0885,1.9434,0.59477,-0.00064735,0.8801,0.045937,38.483,1.1134,-10,18.931,1.5062,2.0095,2.6839,2
-0.0084789,0.75358,0.06518,42.378,1.2447,-32,19.967,4.1303,1.7382,2.2591,-0.00023721,0.95286,-0.03296,40.874,0.93406,-8,20.179,1.7478,2.0665,3.0312,2
-0.0086251,0.77992,-0.10167,31.644,0.80466,8,14.616,3.6852,1.4805,0.6534,-0.00074683,0.6764,0.030333,27.243,1.0988,-8,13.355,2.3932,1.8464,2.0112,2
-0.0070335,0.51927,-0.046223,27.568,0.88337,22,12.82,4.7626,1.5707,1.4185,-0.00021955,0.481,-0.016321,23.719,0.93607,-20,11.717,1.9056,2.1609,0.55656,2
-0.008169,0.65261,-0.0026388,27.59,1.0429,6,12.652,4.1401,1.4508,2.3203,-0.00021686,0.6435,-0.01981,24.948,0.94154,-8,12.292,3.1785,1.6666,2.8859,2
-0.010406,0.62226,-0.089769,27.032,0.80048,-4,12.134,5.6996,1.2698,2.6834,-0.0018632,0.56997,-0.014619,22.909,0.9625,-8,11.091,2.8938,1.6284,0.47849,2
-0.0085253,0.56457,-0.013015,24.33,1.0144,-18,11.003,6.5717,1.0613,1.462,-0.00089617,0.6409,0.047112,19.324,1.1652,-2,9.3821,2.2497,1.694,2.6078,2
-0.0086631,0.57619,-0.032773,23.731,0.94778,-4,10.69,4.6811,1.2192,2.8692,-0.0023431,0.46237,0.012701,19.123,1.0782,-16,9.1611,4.8229,1.6214,2.9489,2
-0.011809,0.59734,0.0049958,23.355,1.1006,-32,10.109,5.5439,1.1371,0.65657,-0.0018022,0.54837,0.030408,17.563,1.1323,-6,8.4202,2.2893,1.5015,2.7993,2
-0.0063319,0.7721,-0.010881,39.353,1.0046,-12,18.725,3.6367,2.0238,2.4982,0.0010239,1.0596,0.16993,38.778,1.3765,-6,19.204,1.2332,2.3225,1.5309,2
-0.0044344,0.62633,0.017911,42.159,1.0893,-16,20.381,2.6771,2.0946,1.128,0.0023277,0.88672,0.046485,40.64,1.099,6,20.366,0.94691,2.19,3.0528,2
-0.0040666,0.6533,0.012407,44.687,1.0649,-10,21.689,2.4965,2.0946,1.0788,0.0019159,0.96996,0.044054,43.513,1.0865,0,21.732,0.81574,2.2221,0.16163,2
-0.0053196,0.87956,0.11894,47.335,1.3455,-8,22.779,2.8809,2.094,0.99162,0.0024258,1.0952,0.010376,46.183,1.0101,0,23.106,1.2342,2.2682,2.7792,2
-0.0038405,0.80837,0.010633,49.101,1.0464,12,23.884,2.6269,2.0838,0.16313,0.0025304,1.19,-0.012592,49.655,0.97077,0,24.837,1.4316,2.2301,1.1435,2
-0.0042784,0.86073,-0.087372,48.069,0.83223,18,23.327,1.774,1.8905,3.1336,0.0018377,1.1124,-0.0026215,46.152,0.98874,12,23.019,0.88695,2.1825,3.1049,2
-0.0075743,0.87912,-0.12657,46.793,0.77504,18,22.299,3.6778,1.8963,2.9035,0.0012493,1.0283,0.056078,44.817,1.1099,2,22.287,1.5331,2.1363,2.783,2
-0.0077111,0.69039,-0.0088223,42.509,1.0193,-18,20.159,3.511,1.9972,1.0929,-4.2825e-05,0.90644,-0.016762,40.613,0.96387,-4,20.079,1.5427,2.1462,2.7782,2
-0.0067621,0.69706,-0.0017087,44.278,1.0345,-14,21.153,3.3848,2.0677,2.8432,0.00064739,0.99923,0.018635,42.608,1.0353,-12,21.125,0.87301,2.1001,2.6784,2
-0.0065153,0.74957,0.03993,46.999,1.1521,-16,22.519,3.347,2.0581,2.269,0.0014374,1.0132,0.025543,44.655,1.0458,-6,22.24,0.89742,2.1275,2.0119,2
-0.0061764,0.74823,-0.026735,49.344,0.96228,-12,23.75,3.0411,2.0563,0.12598,0.00099299,1.1193,0.075979,46.636,1.1416,-10,23.138,1.2239,2.1019,3.0455,2
-0.0056689,0.73484,-0.020902,51.34,0.9743,-16,24.811,3.0915,2.0946,1.0468,0.0011971,1.1541,0.012363,48.742,1.0174,2,24.223,0.77155,2.1764,0.021537,2
-0.0059621,0.86416,-0.049103,47.867,0.9175,22,23.014,2.6397,1.8395,2.0784,0.00062181,1.0581,0.033427,45.28,1.0627,2,22.441,0.86958,2.248,1.5067,2
-0.0059549,0.80623,-0.057002,45.577,0.89406,36,21.887,2.9608,1.6402,2.6024,0.00017308,0.96334,0.020396,43.346,1.0425,4,21.447,0.85551,2.2254,0.84263,2
-0.0072834,0.56642,-0.082887,30.817,0.78473,22,14.414,4.6913,1.5706,1.4243,-0.00049036,0.56793,0.014606,26.764,1.0564,-18,13.177,1.6108,2.1268,1.0733,2
-0.0076744,0.53446,-0.055522,28.616,0.86018,16,13.266,4.9493,1.5707,1.4098,-0.00065614,0.52733,0.016132,24.359,1.0684,-14,11.965,1.7847,2.1403,1.2653,2
-0.0086446,0.58308,-0.072766,27.79,0.82624,2,12.73,4.9489,1.3636,1.9654,-0.00036888,0.51105,0.0229,22.55,1.097,-10,11.097,2.526,2.1002,0.04252,2
